Date	Tweet
2020-03-28 10:22:02+00:00	New York Power Authority isolates critical employees on-site - via @m_jfrench of @politicony https://politi.co/3dzEGwa @NYPAenergy @NYGovCuomo #COVID19 #emergencyresponse #pandemicresponse #businesscontinuity
2020-03-28 04:27:45+00:00	We must urge private payers to make #telemedicine more accessible during the #COVID19 crisis. Telemedicine allows us to deliver vital care to our patients, while reducing community spread and exposure @JuddHollander @jkvedar @PeterYellowlees @arwmd @chrissyfarr @innovation_ama
2020-03-28 01:52:15+00:00	Stay Home. #CoronavirusOutbreak #StayAtHome #COVID19 
2020-03-28 00:54:40+00:00	More than 4,000 NYPD out sick. That’s over 11% of their police force. Nearly 500 test positive for #COVID19. Over 200 FDNY/EMT out too &amp; the number will grow. Medical workers getting sick. Those who protect us are getting sick. The ripple effect on society could be devastating.
2020-03-28 00:27:00+00:00	This is a pandemic situation. It’s affecting every country. It’s global, and we are all in this together. Thank you so much @brikeilarcnn and @CNN for allowing me to share my perspective. #COVID19 #together #NewYorkCity.
2020-03-28 00:08:46+00:00	Today was soul crushing. Full heart wrenching conversations. All by telephone. w/ families unable to see their loved ones, & w/ #COVID19 positive patients themselves. #pallicovid #pallipulm #stayhome Please for the love of God, #FlattenTheCurve
2020-03-28 00:06:31+00:00	Hey everyone! Meet Nicole, a Nurse at @nyphospital ! She inspired me to have a on my mask! We know this pandemic is really difficult, but we all can find a reason to smile ! We will get through this together! Stay strong out there! @HeadRNColumbia @5GN_NYPColumbia #COVID19 – at New York-Presbyterian Hospital
2020-03-28 23:01:20+00:00	Supporting our #healthcareheroes AND local business! Thank you to @SynaptiveMed for teaming up with @FamousFamiglia_ and sending 25 boxes of pizza to @MountSinaiNYC to feed our #FrontLineHeroes. The generosity we’ve been witnessing is truly outstanding! #COVID19 
2020-03-28 21:25:47+00:00	Every possible space being transformed to take care of our patients #StayHomeSaveLives #COVID19 
2020-03-28 20:12:04+00:00	The CDC is posting US #COVID19 case totals everyday now, including on the weekend. 
2020-03-28 19:17:38+00:00	I'm also mad @hospital.They biopsied her lung bc they saw a spot. Couldn't they've waited until her pneumonia was better before they biopsied!? Seriously @docrocktex26 I'm asking. Was it necessary? She went on life support &amp; put in hypothermia after biopsy #COVID19 #coronavirus
2020-03-28 19:11:45+00:00	My cousin (a FoxNews watcher but not a Trumper) WENT ON A CRUISE the beginning of March. His wife was fine. Came home, got sick, progressed to pneumonia, now she is on ventilator & life support. I'm so mad at him #COVID19 #coronavirus
2020-03-28 19:02:09+00:00	A cat tested positive for #COVID19. A cat was able to get a test! proving once and for all that being cute gets you ahead in life.
2020-03-28 18:05:43+00:00	The 9/11 Cross #ASymbolOfHope. #COVID19 Today our hearts go out to the New Yorkers and the entire US. On the #Dreamliner #B787 @Airindiain we flew from Ahmedabad via London to NYC #OneWTC #BrooklynBridge #GrandCentralStation #Lockdown21 #ComeFlyWithMe21Days 28th March
2020-03-28 16:54:17+00:00	Gov. Andrew Cuomo says states are driving up the price of #ventilators by outbidding each other. “We’re all shopping the same distributors ... it’s not even legally price gouging ... this is just private market competition.” #COVID19
2020-03-28 16:37:57+00:00	52,318 positive cases of #COVID19 have now been reported in New York. Governor Cuomo reports 728 deaths statewide tied to the coronavirus outbreak.
2020-03-28 16:35:07+00:00	Dear all friends and colleagues, heartbreaking to hear, see, and feel to skin that #COVID19 is affecting our friends, family, and community. #NYC cheers for you #HCW at frontline All our best wishes and prayers for all of us. is 
2020-03-28 16:00:33+00:00	PSA: If you have N95 masks right now please donate them to NYC nurses treating #COVID19 patients who are only being issued one per week. #PPENow #ThankYouHealthCareWorkers
2020-03-28 15:15:29+00:00	Don’t sacrifice yourself and family for the economy. Haven’t you noticed that Trump’s family is not out in public? They are in quarantine! Why are you being lead to believe that you should go to work?!?! #StayHomeSaveLives #COVID19
2020-03-28 14:18:01+00:00	Will #COVID19 finally be a massive call to invest in urban planning, slum upgrading and land security? #cities4all #healthycities #PhysicalDistancing #sdg11
2020-03-28 07:54:23+00:00	Also, wipe down/ spray *everything* you bring into your home. We’re in NYC and it got really bad, really fast. I’m even bagging our mail for 72 hours before opening it. That’s enough time for the virus to die out, as far as we know. No such thing as being too careful. #COVID19
2020-03-28 04:53:24+00:00	The latest in the #dontgoviral campaign. Spreading the message , not the #virus! Our #superheroes, artistically amplified. #createdonthate #COVID #medtwitter #SoMeDocs #corona #COVID19 #coronavirus #ArtistOnTwitter
2020-03-28 03:34:33+00:00	My friend died today. 42 with 2 girls Rise in Power King #COVID19 he didn't have to die. and @NYGovCuomo wants to cut Medicaid #TaxTheRich WE DEMAND IT! Cutting Medicaid is saying you don't care about my friends life! @AQE_NY @citizenactionny @ed_watchdog @ItsShidaB @19cek
2020-03-28 02:03:26+00:00	I literally zoomed with my bartender and fellow customers today for happy hour. This is what life has become. #nyc #CoronaLockdown #COVID19
2020-03-28 01:36:11+00:00	Many thanks to @Maria_Hinojosa for the first #COVID19 reporting all week that strangely made me feel uplifted for reminding me that our community is still out there, checking up on each other. 
2020-03-28 00:06:11+00:00	Friday eve in the era of #covid19 (but that view gets me every time)! – at College Walk - Columbia University
2020-03-28 00:05:42+00:00	Meet Andy, owner of the deli store just around the corner. He’s a heroe He’s on the front line allowing us to “keep going.” Thank you #NYC #EssentialWorkers #essentialservices #nyccoronavirus #newyorklockdown #COVID19 #CoronavirusOutbreak @agreatbigcity @nycfeelings
2020-03-28 00:03:44+00:00	7:51pm ET, 3/27/20 CONFIRMED #COVID19 #USA: Cases: 102,396. New today: 16,961 (849/hr). Deaths: 1,607. New: 312 (16/hr). #NYC Tri-State Metro: Cases: 54,926. New today: 9,073 (454/hr). Deaths: 654. New today: 86 (5/hr). #Coronavirus #CoronavirusUSA #CoronavirusNYC
2020-03-28 00:03:16+00:00	Another day down and hopefully another day away from the #COVID19 virus. It’s 8PM and #NYC is on an ambien. Stay safe 
2020-03-28 00:02:10+00:00	And the vision that was planted in my brain, by my @TuftsMedSchool roomie’s father, John B. West, still remains... #COVID19 #VentilatorShortage #GetUsPPE #StayHome #FridayMotivation #coronavirus #CoronaLockdown #CoronavirusPandemic #CoronaVirusUpdate #bestseller #respirators https://twitter.com/marklewismd/status/1243565021243703296
2020-03-27 23:14:26+00:00	 Claps heard loud &amp; clear from the Upper West Side in NYC tonight for healthcare workers, those keeping open grocery stores, pharmacies, in local government, the list goes on... thank you!! #ClapBecauseWeCare @westsiderag #covid19 
2020-03-27 23:10:20+00:00	This picture says it all. #WeAreAllInThisTogether #COVID19 The Artist: Josef Lee http://instagram.com/joseflee.stories/
2020-03-27 22:11:51+00:00	during wellness check-in calls with friends and community members, many are sharing they feel useless right now. this is a side effect of capitalism. staying home en masse is the revolution. it is the most important act of the #COVID19 era. we’re warriors 
2020-03-27 20:36:02+00:00	In order to slow the spread of #COVID19 and save lives, our city &amp; state need to immediately implement these #Lockdown guidelines supported by medical professionals: https://advocate.nyc.gov/press/nyc-public-advocate-releases-proposed-lockdown-guidelines-slow-covid-19-outbreak/ THREAD: 1/9
2020-03-27 19:11:50+00:00	Watch live now our UN Sustainable Development Group Chair @AminaJMohammed briefs Member States on status of @UN development reform &amp; how our UN teams in countries immediately came together to address #COVID19 as ONE http://webtv.un.org
2020-03-27 18:51:31+00:00	Perceived as a socialist, or dare I say it, a communist ideology, by some in the U.S. #COVID19 
2020-03-27 18:16:45+00:00	This photo says it all. #COVID19 is a human crisis. We must fight it as one human family, in solidarity together. 
2020-03-27 17:34:14+00:00	First look inside temporary medical facility inside Javits Center #COVID19 
2020-03-27 17:29:32+00:00	My mom called every construction business, general contractor, floor sanding company, painting company, mining company, woodworking shop, etc., asking for mask donation. So many people have donated. Thank you! & Thank you, mom! #GetMePPE #COVID19 @choo_ek #CoronavirusNewYork
2020-03-27 17:16:38+00:00	#COVID19 will « Kill populism » ? It will be the opposite. It will feed it. Populism will roar after the epidemic : against the borders, the ineffective elites, against the foreigner, chinese or migrant, against the experts. It will play on the anger and on the fears. 
2020-03-27 16:28:16+00:00	Gov Cuomo building thousands of hospital beds in anticipation of the peak 21 days from now. Trump is offering Easter Rapture Brunch at his DC hotel 12 days from now #covıd19 @Jacob Javits Center https://www.instagram.com/p/B-PmjuuAjGn/?igshid=ybhj3hoc8l4l
2020-03-27 15:11:37+00:00	Update 3/27/20 #COVID19 #SocialDistanacing – at City Hall Of Union City
2020-03-27 14:57:50+00:00	I tested positive for #COVID19 this morning. I wanted to share my because I have Lupus and am someone you’d consider “high-risk”, and my symptoms were a bit different. The first week I felt foggy and emotional. I had a slight cough and could breathe fine with a slight fever 
2020-03-27 14:39:19+00:00	The impact of #COVID19 strikes at the of what @UN stands for. It’s a defining moment of our time. We must come together to save lives and reach #GlobalGoals. My @UNECOSOC statement at today’s historic online brief on why UN must play a key role. https://www.norway.no/en/missions/UN/statements/other-statements/2020/briefing-on-covid-19 – at United Nations
2020-03-27 12:22:20+00:00	According to @CDCgov, incubation period for #COVID19 is 2-14 days. That means if have symptoms &amp; test +ve, you’ll have been highly contagious for 2-14 days before you developed symptoms. The British PM could have been contagious from around March 13. Contact tracing now crucial. 
2020-03-27 05:17:37+00:00	Oh dear. That’s not good. No such thing as social distancing on a navy ship (aircraft carrier or not). #COVID19 on #USSTheodoreRoosevelt 
2020-03-27 03:18:26+00:00	3 people infected at the building across from me. 1 of them now dead. This is the third ambulance to come in less than 24 hours in one building. Watching the ambulance bring down a stretcher with a body completely covered in white clothing was unsettling. #COVID19
2020-03-27 02:33:46+00:00	Basement of @sloan_kettering: where the guys in the shops put up NYC’s best holiday tunnel just a few months ago, now lined with their in house made stands for hand sanitizer dispensers, ready for #COVID19 deployment! #NewYorkStateStrongerTogether
2020-03-27 02:05:26+00:00	Who has now heard incredibly tragic #COVID19 stories about relatives and friends? 
2020-03-27 01:31:30+00:00	We report our #COVID19 experience in New York City and what you need to do to prepare. Preproof now available With colleagues Dr Seth Gross, @dagreenwald @daverobbinsMD @FeliceSchnoll @AmCollegeGastro https://journals.lww.com/ajg/Documents/COVID_NYC_AJG_Preproof.pdf – at New York City
2020-03-27 23:55:42+00:00	Great partnering w/ @NicksLobster who prepared food to deliver to our first responders at @KingsCountyHosp along with @CMFarahLouis @Edu_Hermelyn @pinczewski we thank our small businesses for helping our healthcare workers during this #COVID19 crisis. Thank you @NicksLobster
